MapVaalFoundry	72	2
MapVaalFoundry	77	1
MapVaalFoundry	78	4
MapVaalFoundry	79	15
MapVaalFoundry	80	7
MapVaalFoundry	81	1
MapVaalFoundry_NoBoss	70	3
MapVaalFoundry_NoBoss	79	1
MapVaalVault	79	3
MapVaalVault	80	3
MapVaalVault	81	2
MapVoidReliquary	65	27
MapWaywardIsle	70	1
MapWaywardIsle	71	1
MapWaywardIsle	77	3
MapWaywardIsle	78	3
MapWaywardIsle	79	8
MapWaywardIsle	80	1
MapWetlands	65	3
MapWetlands	66	1
MapWetlands	68	1
MapWetlands	78	4
MapWetlands	79	9
MapWetlands	80	5
MapWetlands	81	1
MapWetlands_NoBoss	79	2
MapWetlands_NoBoss	80	2
MapWillow	66	2
MapWillow	70	4
MapWillow	77	7
MapWillow	78	6
MapWillow	79	14
MapWillow	80	12
MapWillow_NoBoss	74	1
MapWillow_NoBoss	79	1
MapWillow_NoBoss	80	1
MapWillow_NoBoss	81	1
MapWoodland	65	9
MapWoodland	66	2
MapWoodland	67	2
MapWoodland	70	3
MapWoodland	71	1
MapWoodland	74	2
MapWoodland	79	13
MapWoodland	80	3
MapWoodland	81	3
MapWoodland_NoBoss	69	2
MapWoodland_NoBoss	79	1
P1_1	54	16
P1_1	61	8
P1_1	62	4
P1_2	54	12
P1_2	61	14
P1_2	62	1
P1_3	55	7
P1_3	62	6
P1_3	63	3
P1_4	55	12
P1_4	62	1
P1_4	63	4
P1_5	56	10
P1_5	64	2
P1_6	56	12
P1_6	63	9
P1_6	64	22
P1_Town	64	38
P2_1	54	4
P2_1	57	5
P2_1	58	8
P2_1	61	11
P2_2	55	3
P2_2	58	3
P2_2	59	7
P2_2	62	3
P2_3	55	1
P2_3	58	1
P2_3	59	3
P2_3	62	4
P2_5	56	1
P2_5	59	6
P2_5	60	8
P2_5	63	4
P2_5	64	1
P2_6	56	1
P2_6	59	3
P2_6	60	8
P2_6	62	2
P2_6	63	9
P2_7	56	1
P2_7	59	6
P2_7	60	27
P2_7	63	40
P2_7	64	2
P2_Town	64	57
P3_1	54	2
P3_1	57	1
P3_1	58	3
P3_1	61	4
P3_1	62	1
P3_2	54	8
P3_2	57	1
P3_2	58	59
P3_2	61	9
P3_2	62	3
P3_3	55	3
P3_3	58	2
P3_3	59	4
P3_3	62	4
P3_3	63	3
P3_4	55	8
P3_4	58	3
P3_4	59	5
P3_4	63	2
P3_5	56	2
P3_5	59	1
P3_5	60	4
P3_5	63	1
P3_5	64	2
P3_6	56	8
P3_6	59	2
P3_6	60	4
P3_6	63	5
P3_6	64	2
P3_7	56	17
P3_7	59	1
P3_7	60	8
P3_7	63	19
P3_7	64	2
P3_Town	64	47
RitualLeagueBoss	78	5
RitualLeagueBoss	79	1
RitualLeagueBoss	80	4
RitualLeagueBoss	82	3
Sanctum_1_Foyer_1	22	12
Sanctum_1_Foyer_1	28	1
Sanctum_1_Foyer_1	51	1
Sanctum_1_Foyer_1	52	1
Sanctum_1_Foyer_1	59	1
Sanctum_1_Foyer_1	60	2
Sanctum_1_Foyer_1	64	2
Sanctum_1_Foyer_1	67	1
Sanctum_1_Foyer_1	68	1
Sanctum_1_Foyer_1	76	3
Sanctum_1_Foyer_1	78	3
Sanctum_1_Foyer_1	79	2
Sanctum_1_Foyer_1	80	5
Sanctum_1_Foyer_2	28	1
Sanctum_1_Foyer_2	64	1
Sanctum_1_Foyer_3	64	2
Sanctum_2_Foyer_3	52	1
Sanctum_2_Foyer_3	60	1
Sanctum_2_Foyer_3	61	1
Sanctum_2_Foyer_3	65	2
Sanctum_2_Foyer_3	68	1
Sanctum_2_Foyer_3	69	1
Sanctum_2_Foyer_3	77	2
Sanctum_2_Foyer_3	79	3
Sanctum_2_Foyer_3	80	6
Sanctum_3_Foyer_3	66	1
Sanctum_3_Foyer_3	70	1
Sanctum_3_Foyer_3	78	2
Sanctum_3_Foyer_3	80	8
Sanctum_4_Foyer_1	80	13
Sanctum_4_Foyer_3	79	1
Sanctum_4_Foyer_3	80	7
